Departamento,Curso,Início,Fim,Modalidade,semestre
DLA,ENGENHARIA CIVIL,01/10/2021,15/12/2022,Bolsista,2021.2
DLA,ENGENHARIA CIVIL,01/10/2021,15/12/2022,Bolsista,2021.2
DLA,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,01/10/2021,15/12/2022,Bolsista,2021.2
DSAU,ODONTOLOGIA,01/10/2021,31/08/2022,Bolsista,2021.2
DSAU,ODONTOLOGIA,01/10/2021,15/12/2022,Bolsista,2021.2
DSAU,MEDICINA,01/10/2021,15/12/2022,Bolsista,2021.2
DSAU,MEDICINA,01/10/2021,15/12/2022,Bolsista,2021.2
DSAU,MEDICINA,01/10/2021,30/09/2022,Bolsista,2021.2
DSAU,MEDICINA,01/10/2021,31/08/2022,Bolsista,2021.2
DSAU,ODONTOLOGIA,01/10/2021,15/12/2022,Bolsista,2021.2
DSAU,MEDICINA,01/10/2021,15/12/2022,Bolsista,2021.2
DSAU,MEDICINA,01/10/2021,15/12/2022,Bolsista,2021.2
DSAU,ODONTOLOGIA,01/10/2021,07/08/2022,Bolsista,2021.2
DSAU,FARMÁCIA,01/10/2021,15/12/2022,Bolsista,2021.2
DSAU,ODONTOLOGIA,01/10/2021,30/09/2022,Bolsista,2021.2
DSAU,FARMÁCIA,01/10/2021,15/12/2022,Bolsista,2021.2
DSAU,MEDICINA,01/10/2021,15/12/2022,Bolsista,2021.2
DSAU,FARMÁCIA,01/10/2021,30/09/2022,Bolsista,2021.2
DSAU,ODONTOLOGIA,01/10/2021,31/12/2021,Bolsista,2021.2
DSAU,ODONTOLOGIA,01/01/2022,30/09/2022,Bolsista,2022.1
DSAU,FARMÁCIA,01/10/2021,15/12/2022,Bolsista,2021.2
DSAU,ODONTOLOGIA,01/10/2021,31/08/2022,Bolsista,2021.2
DSAU,ODONTOLOGIA,01/10/2021,15/12/2022,Bolsista,2021.2
DSAU,ODONTOLOGIA,01/10/2021,30/09/2022,Bolsista,2021.2
DSAU,FARMÁCIA,01/10/2021,15/12/2022,Bolsista,2021.2
DSAU,FARMÁCIA,01/10/2021,15/12/2022,Bolsista,2021.2
DSAU,FARMÁCIA,01/10/2021,15/12/2022,Bolsista,2021.2
DSAU,MEDICINA,01/10/2021,15/12/2022,Bolsista,2021.2
DSAU,MEDICINA,01/10/2021,15/12/2022,Bolsista,2021.2
DSAU,ODONTOLOGIA,01/10/2021,30/09/2022,Bolsista,2021.2
DSAU,ODONTOLOGIA,01/10/2021,15/12/2022,Bolsista,2021.2
DSAU,ODONTOLOGIA,01/10/2021,15/12/2022,Bolsista,2021.2
DTEC,ENGENHARIA CIVIL,01/10/2021,30/09/2022,Bolsista,2021.2
DTEC,ENGENHARIA CIVIL,01/10/2021,31/08/2022,Bolsista,2021.2
DTEC,ENGENHARIA DE COMPUTAÇÃO,01/10/2021,15/12/2022,Bolsista,2021.2
DTEC,ENGENHARIA DE COMPUTAÇÃO,01/10/2021,31/07/2022,Bolsista,2021.2
DTEC,ENGENHARIA DE ALIMENTOS,01/10/2021,15/12/2022,Bolsista,2021.2
DTEC,ENGENHARIA DE ALIMENTOS,01/10/2021,,Bolsista,2021.2
DTEC,ENGENHARIA DE ALIMENTOS,01/10/2021,31/07/2022,Bolsista,2021.2
DTEC,AGRONOMIA,01/10/2021,31/08/2022,Bolsista,2021.2
DTEC,ENGENHARIA DE COMPUTAÇÃO,01/10/2021,15/12/2022,Bolsista,2021.2
DTEC,ENGENHARIA DE ALIMENTOS,01/10/2021,31/08/2022,Bolsista,2021.2
DTEC,ENGENHARIA DE ALIMENTOS,01/10/2021,31/08/2022,Bolsista,2021.2
DTEC,ENGENHARIA DE ALIMENTOS,01/10/2021,31/08/2022,Bolsista,2021.2
DTEC,ENGENHARIA DE ALIMENTOS,01/10/2021,15/12/2022,Bolsista,2021.2
DTEC,ENGENHARIA CIVIL,01/10/2021,31/08/2022,Bolsista,2021.2
EDUCAÇÃO,LICENCIATURA EM EDUCAÇÃO FÍSICA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS HUMANAS E FILOSOFIA,GEOGRAFIA,11/11/2019,10/11/2020,Bolsista,2019.2
LETRAS E ARTES,ENGENHARIA CIVIL,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS HUMANAS E FILOSOFIA,DIREITO,11/11/2019,10/11/2020,Bolsista,2019.2
SAÚDE,MEDICINA,11/11/2019,10/11/2020,Bolsista,2019.2
LETRAS E ARTES,LICENCIATURA EM LETRAS VERNÁCULAS,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,ODONTOLOGIA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,AGRONOMIA,11/11/2019,10/11/2020,Bolsista,2019.2
EDUCAÇÃO,LICENCIATURA EM LETRAS VERNÁCULAS,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS SOCIAIS APLICADAS,CIÊNCIAS CONTÁBEIS,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,AGRONOMIA,11/11/2019,10/11/2020,Bolsista,2019.2
EDUCAÇÃO,LICENCIATURA EM MATEMÁTICA,11/11/2019,10/11/2020,Bolsista,2019.2
FÍSICA,BACHARELADO EM FÍSICA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,11/11/2019,10/11/2020,Bolsista,2019.2
FÍSICA,BACHARELADO EM FÍSICA,11/11/2019,10/11/2020,Bolsista,2019.2
TECNOLOGIA,ENGENHARIA DE ALIMENTOS,11/11/2019,10/11/2020,Bolsista,2019.2
FÍSICA,BACHARELADO EM FÍSICA,11/11/2019,10/11/2020,Bolsista,2019.2
LETRAS E ARTES,ENGENHARIA CIVIL,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,11/11/2019,10/11/2020,Bolsista,2019.2
TECNOLOGIA,ENGENHARIA DE COMPUTAÇÃO,11/11/2019,10/11/2020,Bolsista,2019.2
FÍSICA,ENGENHARIA CIVIL,11/11/2019,10/11/2020,Bolsista,2019.2
TECNOLOGIA,ENGENHARIA DE ALIMENTOS,11/11/2019,10/11/2020,Bolsista,2019.2
FÍSICA,BACHARELADO EM FÍSICA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,LICENCIATURA EM CIÊNCIAS BIOLÓGICAS,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS SOCIAIS APLICADAS,DIREITO,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,LICENCIATURA EM CIÊNCIAS BIOLÓGICAS,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,ODONTOLOGIA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,LICENCIATURA EM CIÊNCIAS BIOLÓGICAS,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS EXATAS,LICENCIATURA EM QUÍMICA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,AGRONOMIA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS SOCIAIS APLICADAS,CIÊNCIAS ECONÔMICAS,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,MEDICINA,11/11/2019,10/11/2020,Bolsista,2019.2
TECNOLOGIA,ENGENHARIA DE ALIMENTOS,11/11/2019,10/11/2020,Bolsista,2019.2
SAÚDE,MEDICINA,11/11/2019,10/11/2020,Bolsista,2019.2
TECNOLOGIA,ENGENHARIA DA COMPUTAÇÃO,11/11/2019,10/11/2020,Bolsista,2019.2
TECNOLOGIA,ENGENHARIA DE COMPUTAÇÃO,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS SOCIAIS APLICADAS,AGRONOMIA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS EXATAS,LICENCIATURA EM MATEMÁTICA,11/11/2019,10/11/2020,Bolsista,2019.2
SAÚDE,MEDICINA,11/11/2019,10/11/2020,Bolsista,2019.2
SAÚDE,ODONTOLOGIA,11/11/2019,10/11/2020,Bolsista,2019.2
SAÚDE,ODONTOLOGIA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,MEDICINA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,LICENCIATURA EM EDUCAÇÃO FÍSICA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS EXATAS,GEOGRAFIA,11/11/2019,10/11/2020,Bolsista,2019.2
TECNOLOGIA,AGRONOMIA,11/11/2019,10/11/2020,Bolsista,2019.2
SAÚDE,FARMÁCIA,11/11/2019,10/11/2020,Bolsista,2019.2
SAÚDE,MEDICINA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS EXATAS,LICENCIATURA EM QUÍMICA,11/11/2019,10/11/2020,Bolsista,2019.2
EDUCAÇÃO,LICENCIATUA EM CIÊNCIAS BIOLÓGICAS,11/11/2019,10/11/2020,Bolsista,2019.2
SAÚDE,MEDICINA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,LICENCIATURA EM EDUCAÇÃO FÍSICA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,AGRONOMIA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,AGRONOMIA,11/11/2019,10/11/2020,Bolsista,2019.2
FÍSICA,ENGENHARIA CIVIL,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS HUMANAS E FILOSOFIA,GEOGRAFIA,11/11/2019,10/11/2020,Bolsista,2019.2
TECNOLOGIA,ENGENHARIA CIVIL,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,11/11/2019,10/11/2020,Bolsista,2019.2
LETRAS E ARTES,LICENCIATURA EM MÚSICA,11/11/2019,10/11/2020,Bolsista,2019.2
EDUCAÇÃO,LICENCIATURA EM CIÊNCIAS BIOLÓGICAS,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS EXATAS,ENGENHARIA DA COMPUTAÇÃO,11/11/2019,10/11/2020,Bolsista,2019.2
SAÚDE,MEDICINA,11/11/2019,10/11/2020,Bolsista,2019.2
SAÚDE,LICENCIATURA EM EDUCAÇÃO FÍSICA,11/11/2019,10/11/2020,Bolsista,2019.2
LETRAS E ARTES,LICENCIATURA EM MATEMÁTICA,11/11/2019,10/11/2020,Bolsista,2019.2
SAÚDE,ODONTOLOGIA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS HUMANAS E FILOSOFIA,FILOSOFIA,11/11/2019,10/11/2020,Bolsista,2019.2
TECNOLOGIA,ENGENHARIA DE ALIMENTOS,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS EXATAS,BACHARELADO EM PSICOLOGIA,11/11/2019,10/11/2020,Bolsista,2019.2
TECNOLOGIA,ENGENHARIA DA COMPUTAÇÃO,11/11/2019,10/11/2020,Bolsista,2019.2
SAÚDE,ODONTOLOGIA,11/11/2019,10/11/2020,Bolsista,2019.2
SAÚDE,FARMÁCIA,11/11/2019,10/11/2020,Bolsista,2019.2
LETRAS E ARTES,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,AGRONOMIA,11/11/2019,10/11/2020,Bolsista,2019.2
FÍSICA,LICENCIATURA EM FÍSICA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,AGRONOMIA,11/11/2019,10/11/2020,Bolsista,2019.2
TECNOLOGIA,ENGENHARIA DE ALIMENTOS,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,ENGENHARIA DE ALIMENTOS,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,ODONTOLOGIA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS SOCIAIS APLICADAS,ADMINISTRAÇÃO,11/11/2019,10/11/2020,Bolsista,2019.2
FÍSICA,ENGENHARIA CIVIL,11/11/2019,10/11/2020,Bolsista,2019.2
LETRAS E ARTES,ENGENHARIA CIVIL,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,ODONTOLOGIA,11/11/2019,10/11/2020,Bolsista,2019.2
SAÚDE,MEDICINA,11/11/2019,10/11/2020,Bolsista,2019.2
SAÚDE,MEDICINA,11/11/2019,10/11/2020,Bolsista,2019.2
TECNOLOGIA,ENGENHARIA CIVIL,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,ODONTOLOGIA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS EXATAS,LICENCIATURA EM QUÍMICA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,LICENCIATURA EM CIÊNCIAS BIOLÓGICAS,11/11/2019,10/11/2020,Bolsista,2019.2
EDUCAÇÃO,LICENCIATURA EM MATEMÁTICA,11/11/2019,10/11/2020,Bolsista,2019.2
FÍSICA,ENGENHARIA CIVIL,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS EXATAS,LICENCIATURA EM QUÍMICA,11/11/2019,10/11/2020,Bolsista,2019.2
SAÚDE,FARMÁCIA,11/11/2019,10/11/2020,Bolsista,2019.2
TECNOLOGIA,ENGENHARIA CIVIL,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS EXATAS,LICENCIATURA EM QUÍMICA,11/11/2019,10/11/2020,Bolsista,2019.2
LETRAS E ARTES,LICENCIATURA EM MÚSICA,11/11/2019,10/11/2020,Bolsista,2019.2
CIÊNCIAS BIOLÓGICAS,BACHARELADO EM CIÊNCIAS BIOLÓGICAS,11/11/2019,10/11/2020,Bolsista,2019.2
SAÚDE,ENFERMAGEM,11/11/2019,10/11/2020,Bolsista,2019.2
TECNOLOGIA,ENGENHARIA CIVIL,11/11/2019,10/11/2020,Bolsista,2019.2
DCIS,Direito,,,Voluntario,2019.1
DEXA,Matemática,,,Voluntario,2019.1
DCIS,Economia,,,Voluntario,2019.1
DCIS,Economia,,,Voluntario,2019.1
DCIS,Direito,,,Voluntario,2019.1
DSAU,Medicina,,,Voluntario,2019.1
DEXA,Química,,,Voluntario,2019.1
DEXA,Química,,,Voluntario,2019.1
DSAU,Medicina,,,Voluntario,2019.1
DCIS,Economia,,,Voluntario,2019.1
DEXA,Engenharia de Alimentos,,,Voluntario,2019.1
DSAU,Enfermagem,,,Voluntario,2019.1
DCIS,Direito,,,Voluntario,2019.1
DCHF,Psicologia,,,Voluntario,2019.1
DLA,Matemática,,,Voluntario,2019.1
DFIS,Engenharia de Alimentos,,,Voluntario,2019.1
DSAU,Enfermagem,,,Voluntario,2019.1
DCHF,Psicologia,,,Voluntario,2019.1
DCIS,Economia,,,Voluntario,2019.1
DEXA,Engenharia Civil,,,Voluntario,2019.1
DCHF,Direito,,,Voluntario,2019.1
DCHF,Psicologia,,,Voluntario,2019.1
DEXA,Licenciatura em Biologia,,,Voluntario,2019.1
DFIS,Bacharelado em Física,,,Voluntario,2019.1
DEDU,Licenciatura em Espanhol,,,Voluntario,2019.1
DLA,Licenciatura em Espanhol,,,Voluntario,2019.1
DTEC,Engenharia de Alimentos,,,Voluntario,2019.1
DEXA,Matemática,,,Voluntario,2019.1
DTEC,Agronomia,,,Voluntario,2019.1
DSAU,Enfermagem,,,Voluntario,2019.1
DSAU,Medicina,,,Voluntario,2019.1
DSAU,Medicina,,,Voluntario,2019.1
DSAU,Odontologia,,,Voluntario,2019.1
DEXA,Engenharia Civil,,,Voluntario,2019.1
DCIS,Direito,,,Voluntario,2019.1
DCIS,Direito,,,Voluntario,2019.1
DSAU,Medicina,,,Voluntario,2019.1
DEXA,Química,,,Voluntario,2019.1
DLA,Matemnática,,,Voluntario,2019.1
DEXA,Agronomia,,,Voluntario,2019.1
DEXA,Química,,,Voluntario,2019.1
DCIS,Direito,,,Voluntario,2019.1
DEXA,Química,,,Voluntario,2019.1
DEXA,Química,,,Voluntario,2019.1
DEXA,Matemática,,,Voluntario,2019.1
DTEC,Engenharia Civil,,,Voluntario,2019.1
DTEC,Engenharia Civil,,,Voluntario,2019.1
DCBIO,Odontologia,,,Voluntario,2019.1
DTEC,Engenharia Civil,,,Voluntario,2019.1
DTEC,Engenharia Civil,,,Voluntario,2019.1
DCBIO,Bacharelado em Biologia,,,Voluntario,2019.1
DSAU,Enfermagem,,,Voluntario,2019.1
DEXA,Matemática,,,Voluntario,2019.1
DCHF,Letras Vernáculas,,,Voluntario,2019.1
DCBIO,Enfermagem,,,Voluntario,2019.1
DCBIO,Agronomia,,,Voluntario,2019.1
DCHF,Direito,,,Voluntario,2019.1
DTEC,Engenharia de Alimentos,,,Voluntario,2019.1
DCBIO,Bacharelado em Biologia,,,Voluntario,2019.1
DCBIO,Bacharelado em Biologia,,,Voluntario,2019.1
DCBIO,Odontologia,,,Voluntario,2019.1
DEDU,Licenciatura em Geografia,,,Voluntario,2019.1
DCBIO,Agronomia,,,Voluntario,2019.1
DCBIO,Licenciatura em Biologia,,,Voluntario,2019.1
DCIS,Direito,,,Voluntario,2019.1
DEXA,Química,,,Voluntario,2019.1
DEXA,Química,,,Voluntario,2019.1
DEXA,Química,,,Voluntario,2019.1
DEXA,Química,,,Voluntario,2019.1
DCIS,Direito,,,Voluntario,2019.1
DEXA,Química,,,Voluntario,2019.1
DTEC,Engenharia de Alimentos,,,Voluntario,2019.1
DCBIO,Agronomia,,,Voluntario,2019.1
DSAU,Medicina,,,Voluntario,2019.1
DSAU,Medicina,,,Voluntario,2019.1
DCHF,Direito,,,Voluntario,2019.1
DEXA,Engenharia de Alimentos,,,Voluntario,2019.1
DCBIO,Enfermagem,,,Voluntario,2019.1
DEDU,Licenciatura em Geografia,,,Voluntario,2019.1
DCBIO,Bacharelado em Biologia,,,Voluntario,2019.1
DSAU,Medicina,,,Voluntario,2019.1
DSAU,Enfermagem,,,Voluntario,2019.1
DCIS,Direito,,,Voluntario,2019.1
DEXA,Ciências Contábeis,,,Voluntario,2019.1
DCIS,Direito,,,Voluntario,2019.1
DTEC,Agronomia,,,Voluntario,2019.1
DEXA,Matemática,,,Voluntario,2019.1
DCIS,Economia,,,Voluntario,2019.1
DEXA,Matemática,,,Voluntario,2019.1
DCIS,Direito,,,Voluntario,2019.1
DCIS,Direito,,,Voluntario,2019.1
DSAU,Medicina,,,Voluntario,2019.1
DSAU,Enfermagem,,,Voluntario,2019.1
DLA,Engenharia de Alimentos,,,Voluntario,2019.1
DEXA,Química,,,Voluntario,2019.1
DCIS,Direito,,,Voluntario,2019.1
DSAU,Odontologia,,,Voluntario,2019.1
DEXA,Matemática,,,Voluntario,2019.1
DEXA,Química,,,Voluntario,2019.1
DEXA,Matemática,,,Voluntario,2019.1
DTEC,Agronomia,,,Voluntario,2019.1
DEXA,Farmácia,,,Voluntario,2019.1
DCBIO,Educação Física,,,Voluntario,2019.1
DEXA,Matemática,,,Voluntario,2019.1
DCIS,Direito,,,Voluntario,2019.1
DCIS,Direito,,,Voluntario,2019.1
DCIS,Direito,,,Voluntario,2019.1
DCIS,Ciências Contábeis,,,Voluntario,2019.1
DCHF,Psicologia,,,Voluntario,2019.1
DLA,Letras com Inglês,,,Voluntario,2019.1
DTEC,Engenharia Civil,,,Voluntario,2019.1
DCHF,Psicologia,,,Voluntario,2019.1
DCHF,Psicologia,,,Voluntario,2019.1
DCBIO,Educação Física,,,Voluntario,2019.1
DTEC,Engenharia de Alimentos,,,Voluntario,2019.1
DCHF,Psicologia,,,Voluntario,2019.1
DCHF,Psicologia,,,Voluntario,2019.1
DCHF,Psicologia,,,Voluntario,2019.1
DCHF,Psicologia,,,Voluntario,2019.1
DCHF,Psicologia,,,Voluntario,2019.1
DCBIO,Educação Física,,,Voluntario,2019.1
DCBIO,Educação Física,,,Voluntario,2019.1
DFIS,Licenciatura em Física,,,Voluntario,2019.1
DFIS,Bacharelado em Física,,,Voluntario,2019.1
DFIS,Bacharelado em Física,,,Voluntario,2019.1
DEDU,Educação Física,,,Voluntario,2019.1
DCHF,Psicologia,,,Voluntario,2019.1
DCBIO,Licenciatura em Geografia,,,Voluntario,2019.1
DEDU,Letras Vernáculas,,,Voluntario,2019.1
DCIS,Direito,,,Voluntario,2019.1
DLA,Letras com Inglês,,,Voluntario,2019.1
DEXA,Matemática,,,Voluntario,2019.1
DEXA,Matemática,,,Voluntario,2019.1
DEXA,Engenharia de Alimentos,,,Voluntario,2019.1
DTEC,Engenharia Civil,,,Voluntario,2019.1
DCHF,Psicologia,,,Voluntario,2019.1
DCHF,Psicologia,,,Voluntario,2019.1
DEDU,Licenciatura em Espanhol,,,Voluntario,2019.1
DEXA,Matemática,,,Voluntario,2019.1
DCBIO,Medicina,,,Voluntario,2019.1
SAÚDE,ODONTOLOGIA,,,Voluntario,2020.2
CIÊNCIAS BIOLÓGICAS,LICENCIATURA EM EDUCAÇÃO FÍSICA,,,Voluntario,2020.2
CIÊNCIAS BIOLÓGICAS,LICENCIATURA EM EDUCAÇÃO FÍSICA,,,Voluntario,2020.2
CIÊNCIAS BIOLÓGICAS,LICENCIATURA EM EDUCAÇÃO FÍSICA,,,Voluntario,2020.2
CIÊNCIAS BIOLÓGICAS,LICENCIATURA EM EDUCAÇÃO FÍSICA,,,Voluntario,2020.2
SAÚDE,ODONTOLOGIA,,,Voluntario,2020.2
CIÊNCIAS BIOLÓGICAS,ODONTOLOGIA,,,Voluntario,2020.2
CIÊNCIAS EXATAS,LICENCIATURA EM QUÍMICA,,,Voluntario,2020.2
CIÊNCIAS EXATAS,LICENCIATURA EM QUÍMICA,,,Voluntario,2020.2
CIÊNCIAS EXATAS,LICENCIATURA EM QUÍMICA,,,Voluntario,2020.2
CIÊNCIAS BIOLÓGICAS,ENFERMAGEM,,,Voluntario,2020.2
SAÚDE,ODONTOLOGIA,,,Voluntario,2020.2
SAÚDE,ODONTOLOGIA,,,Voluntario,2020.2
SAÚDE,ODONTOLOGIA,,,Voluntario,2020.2
SAÚDE,ODONTOLOGIA,,,Voluntario,2020.2
TECNOLOGIA,ENGENHARIA DE ALIMENTOS,,,Voluntario,2020.2
EDUCAÇÃO,LICENCIATURA EM GEOGRAFIA,,,Voluntario,2020.2
SAÚDE,ODONTOLOGIA,,,Voluntario,2020.2
SAÚDE,ODONTOLOGIA,,,Voluntario,2020.2
CIÊNCIAS EXATAS,LICENCIATURA EM QUÍMICA,,,Voluntario,2020.2
CIÊNCIAS EXATAS,FARMÁCIA,,,Voluntario,2020.2
CIÊNCIAS HUMANAS E FILOSOFIA,PSICOLOGIA,,,Voluntario,2020.2
CIÊNCIAS HUMANAS E FILOSOFIA,PSICOLOGIA,,,Voluntario,2020.2
SAÚDE,ENFERMAGEM,,,Voluntario,2020.2
CIÊNCIAS BIOLÓGICAS,ODONTOLOGIA,,,Voluntario,2020.2
CIÊNCIAS BIOLÓGICAS,ODONTOLOGIA,,,Voluntario,2020.2
CIÊNCIAS HUMANAS E FILOSOFIA,GEOGRAFIA,,,Voluntario,2020.2
CIÊNCIAS HUMANAS E FILOSOFIA,GEOGRAFIA,,,Voluntario,2020.2
CIÊNCIAS SOCIAIS APLICADAS,DIREITO,,,Voluntario,2020.2
SAÚDE,PSICOLOGIA,,,Voluntario,2020.2
SAÚDE,ODONTOLOGIA,,,Voluntario,2020.2
SAÚDE,ODONTOLOGIA,,,Voluntario,2020.2
CIÊNCIAS HUMANAS E FILOSOFIA,PSICOLOGIA,,,Voluntario,2020.2
CIÊNCIAS HUMANAS E FILOSOFIA,PSICOLOGIA,,,Voluntario,2020.2
CIÊNCIAS EXATAS,ENGENHARIA CIVIL,,,Voluntario,2020.2
CIÊNCIAS EXATAS,ENGENHARIA CIVIL,,,Voluntario,2020.2
CIÊNCIAS EXATAS,ENGENHARIA CIVIL,,,Voluntario,2020.2
SAÚDE,MEDICINA,,,Voluntario,2020.2
CIÊNCIAS HUMANAS E FILOSOFIA,PSICOLOGIA,,,Voluntario,2020.2
CIÊNCIAS HUMANAS E FILOSOFIA,PSICOLOGIA,,,Voluntario,2020.2
SAÚDE,ODONTOLOGIA,,,Voluntario,2020.2
SAÚDE,ODONTOLOGIA,,,Voluntario,2020.2
SAÚDE,ODONTOLOGIA,,,Voluntario,2020.2
CIÊNCIAS EXATAS,LICENCIATURA EM QUÍMICA,,,Voluntario,2020.2
CIÊNCIAS HUMANAS E FILOSOFIA,PSICOLOGIA,,,Voluntario,2020.2
CIÊNCIAS HUMANAS E FILOSOFIA,PSICOLOGIA,,,Voluntario,2020.2
CIÊNCIAS EXATAS,LICENCIATURA EM MATEMÁTICA,,,Voluntario,2020.2
CIÊNCIAS SOCIAIS APLICADAS,DIREITO,,,Voluntario,2020.2
CIÊNCIAS SOCIAIS APLICADAS,DIREITO,,,Voluntario,2020.2
CIÊNCIAS EXATAS,ENGENHARIA DE COMPUTAÇÃO,,,Voluntario,2020.2
SAÚDE,FARMÁCIA,,,Voluntario,2020.2
CIÊNCIAS HUMANAS E FILOSOFIA,PSICOLOGIA,,,Voluntario,2020.2
CIÊNCIAS HUMANAS E FILOSOFIA,PSICOLOGIA,,,Voluntario,2020.2
SAÚDE,FARMÁCIA,,,Voluntario,2020.2
SAÚDE,ODONTOLOGIA,,,Voluntario,2020.2
CIÊNCIAS SOCIAIS APLICADAS,DIREITO,,,Voluntario,2020.2
CIÊNCIAS SOCIAIS APLICADAS,DIREITO,,,Voluntario,2020.2
FÍSICA,LICENCIATURA EM FÍSICA,,,Voluntario,2020.2
FÍSICA,LICENCIATURA EM FÍSICA,,,Voluntario,2020.2
CIÊNCIAS EXATAS,LICENCIATURA EM MATEMÁTICA,,,Voluntario,2020.2
CIÊNCIAS SOCIAIS APLICADAS,CIÊNCIAS ECONÔMICAS,,,Voluntario,2020.2
CIÊNCIAS SOCIAIS APLICADAS,CIÊNCIAS ECONÔMICAS,,,Voluntario,2020.2
CIÊNCIAS SOCIAIS APLICADAS,DIREITO,,,Voluntario,2020.2
EDUCAÇÃO,LICENCIATURA EM MATEMÁTICA,,,Voluntario,2020.2
CIÊNCIAS HUMANAS E FILOSOFIA,DIREITO,,,Voluntario,2020.2
CIÊNCIAS SOCIAIS APLICADAS,DIREITO,,,Voluntario,2020.2
CIÊNCIAS SOCIAIS APLICADAS,DIREITO,,,Voluntario,2020.2
CIÊNCIAS SOCIAIS APLICADAS,DIREITO,,,Voluntario,2020.2
CIÊNCIAS SOCIAIS APLICADAS,DIREITO,,,Voluntario,2020.2
CIÊNCIAS HUMANAS E FILOSOFIA,PSICOLOGIA,,,Voluntario,2020.2
CIÊNCIAS HUMANAS E FILOSOFIA,PSICOLOGIA,,,Voluntario,2020.2
CIÊNCIAS HUMANAS E FILOSOFIA,PSICOLOGIA,,,Voluntario,2020.2
